User,Team,Outcome,Game Length,Task Completed,All Tasks Completed,Time to complete all tasks,Sabotages Fixed,Murdered,Ejected,Night,Morning,Afternoon,Evening
13,1,1,648,7,1,448,0.0,0,0,0,0,0,1
13,1,0,505,4,0,0,0.0,1,0,0,0,0,1
13,1,0,771,4,0,0,1.0,0,0,0,0,0,1
13,1,0,790,7,0,0,0.0,0,0,0,0,0,1
13,1,1,1145,8,1,548,0.0,1,0,0,0,0,1
13,1,0,16,0,0,0,0.0,0,0,0,0,1,0
13,1,1,1236,8,1,1235,0.0,1,0,0,0,1,0
13,1,1,971,7,0,0,2.0,0,0,0,0,1,0
13,1,1,254,2,0,0,0.0,0,0,0,0,1,0
13,1,1,1210,8,1,909,1.0,1,0,0,0,1,0
13,1,1,787,8,1,530,0.0,1,0,0,0,1,0
13,1,1,1029,7,1,832,1.0,1,0,0,0,0,1
13,1,1,945,6,0,0,0.0,0,0,0,0,0,1
13,1,1,1301,7,1,1223,1.0,0,0,0,0,0,1
13,1,0,921,4,0,0,0.0,1,0,0,0,0,1
13,1,0,520,4,0,0,0.0,0,0,0,0,0,1
13,1,1,1309,7,1,1107,0.0,1,0,0,0,0,1
13,1,1,935,6,0,0,0.0,0,0,0,0,0,1
13,1,1,1070,7,0,0,0.0,1,0,0,0,1,0
13,1,0,680,3,0,0,0.0,1,0,0,0,1,0
13,1,1,481,4,0,0,0.0,0,0,0,0,1,0
13,1,1,1042,7,1,550,1.0,0,0,0,0,1,0
13,1,1,159,3,0,0,0.0,0,0,0,0,1,0
13,1,1,424,6,1,319,0.0,1,0,0,0,1,0
13,1,0,627,5,0,0,0.0,0,0,0,0,1,0
13,1,1,869,4,0,0,0.0,0,0,0,0,1,0
13,1,1,808,4,0,0,1.0,0,0,1,0,0,0
13,1,1,688,5,0,0,0.0,0,1,1,0,0,0
13,1,0,711,7,1,494,1.0,1,0,1,0,0,0
13,1,0,742,4,0,338,0.0,1,0,0,1,0,0
13,1,0,277,3,0,0,1.0,0,0,1,0,0,0
13,1,0,111,0,0,0,0.0,0,1,1,0,0,0
13,1,1,172,3,0,0,0.0,0,0,1,0,0,0
13,1,0,376,2,0,0,0.0,0,0,1,0,0,0
13,1,0,417,5,1,182,3.0,0,0,1,0,0,0
14,1,1,819,7,1,783,0.0,1,0,0,0,0,1
14,1,1,552,5,0,0,1.0,0,0,0,0,0,1
14,1,0,511,0,0,0,1.0,1,0,0,0,1,0
14,1,1,962,4,0,0,0.0,0,0,0,0,1,0
14,1,0,627,3,0,0,0.0,1,0,0,0,1,0
14,1,1,442,5,0,0,0.0,0,1,0,0,1,0
14,1,1,889,4,0,0,0.0,1,0,0,0,1,0
14,1,0,862,6,0,0,0.0,1,0,0,0,1,0
14,1,1,143,1,0,0,0.0,1,0,0,0,1,0
14,1,1,164,0,0,0,0.0,1,0,0,0,1,0
14,1,1,175,1,0,0,0.0,0,0,0,0,1,0
14,1,0,840,4,0,0,0.0,1,0,0,0,1,0
14,1,1,805,7,1,529,3.0,0,0,0,0,1,0
14,1,1,460,4,0,0,0.0,0,0,0,0,1,0
14,1,0,466,3,0,0,0.0,1,0,0,0,1,0
14,1,1,911,6,0,0,0.0,0,1,0,0,1,0
14,1,1,238,1,0,0,0.0,0,0,1,0,0,0
14,1,1,410,3,0,0,0.0,1,0,1,0,0,0
14,1,1,618,5,0,0,3.0,0,0,1,0,0,0
14,1,1,443,3,0,0,1.0,1,0,1,0,0,0
14,1,1,1120,7,1,854,1.0,1,0,0,0,0,1
14,1,0,517,2,0,0,0.0,0,0,0,0,0,1
14,1,1,402,4,0,0,0.0,0,0,0,0,0,1
14,1,1,732,7,1,503,0.0,0,0,0,0,0,1
14,1,0,313,3,0,0,0.0,0,1,0,0,0,1
14,1,1,928,7,1,617,0.0,0,1,0,0,0,1
14,1,0,811,3,0,0,1.0,1,0,0,0,0,1
14,1,0,135,4,0,0,1.0,0,0,1,0,0,0
14,1,0,774,2,0,0,0.0,0,0,1,0,0,0
14,1,0,524,1,0,0,0.0,1,0,1,0,0,0
14,1,1,405,2,0,0,0.0,1,0,1,0,0,0
14,1,1,1021,4,0,0,1.0,0,0,1,0,0,0
14,1,1,498,5,0,0,0.0,0,0,0,0,0,1
14,1,1,271,2,0,0,0.0,0,0,0,0,0,1
14,1,1,1021,6,0,0,1.0,1,0,0,0,0,1
14,1,0,295,2,0,0,0.0,0,0,0,0,0,1
14,1,1,338,0,0,0,2.0,0,0,0,0,0,1
14,1,0,300,4,0,0,0.0,1,0,0,0,0,1
14,1,1,833,3,0,0,0.0,1,0,0,0,0,1
14,1,0,563,5,0,0,0.0,1,0,0,0,0,1
14,1,0,533,2,0,0,5.0,0,1,0,0,1,0
14,1,1,140,2,0,0,0.0,1,0,0,0,1,0
14,1,1,142,1,0,0,0.0,0,0,0,0,1,0
14,1,1,620,7,1,619,2.0,1,0,0,0,1,0
14,1,1,335,0,0,0,1.0,0,0,0,0,1,0
14,1,0,827,7,1,619,1.0,0,0,0,0,1,0
14,1,0,364,3,0,0,1.0,1,0,0,0,0,1
14,1,1,921,8,1,366,3.0,1,0,0,0,0,1
14,1,1,711,8,1,602,0.0,1,0,0,0,0,1
14,1,0,847,8,0,0,0.0,1,0,0,0,0,1
14,1,1,883,8,1,872,0.0,0,0,0,0,0,1
14,1,1,121,2,0,0,1.0,0,0,0,0,0,1
14,1,1,108,1,0,0,0.0,0,0,0,0,0,1
14,1,0,712,6,0,0,1.0,0,1,0,0,0,1
14,1,1,343,4,0,0,1.0,1,0,1,0,0,0
14,1,1,358,4,0,0,0.0,1,0,1,0,0,0
14,1,0,653,3,0,0,0.0,0,0,0,0,0,1
14,1,0,784,7,0,0,1.0,1,0,0,0,0,1
14,1,1,835,4,0,0,0.0,1,0,0,0,0,1
14,1,0,1002,7,0,0,4.0,0,0,0,0,0,1
14,1,1,928,6,0,0,1.0,0,0,0,0,0,1
14,1,1,662,6,1,479,0.0,1,0,0,0,0,1
14,1,1,929,2,0,0,0.0,1,0,1,0,0,0
14,1,1,593,1,0,0,1.0,1,0,1,0,0,0
14,1,0,1097,8,1,650,0.0,0,0,1,0,0,0
14,1,1,628,5,0,0,0.0,0,0,1,0,0,0
14,1,0,715,7,0,0,0.0,1,0,0,0,0,1
14,1,0,862,4,0,0,1.0,0,0,0,0,0,1
14,1,0,339,7,0,0,2.0,1,0,0,0,0,1
14,1,1,425,8,1,339,1.0,0,0,0,0,0,1
14,1,0,756,8,1,738,0.0,1,0,0,0,0,1
15,1,0,421,2,0,0,0.0,0,0,0,0,0,1
15,1,0,529,4,0,0,1.0,0,0,0,0,0,1
15,1,1,819,7,1,401,0.0,1,0,0,0,0,1
15,1,1,1356,7,1,966,0.0,1,0,0,0,0,1
15,1,0,529,5,0,0,1.0,0,0,0,0,0,1
15,1,1,945,7,1,501,0.0,0,0,0,0,0,1
15,1,0,1567,5,0,0,2.0,1,0,1,0,0,0
15,1,0,1228,6,0,0,2.0,0,0,1,0,0,0
15,1,1,988,4,0,0,0.0,1,0,0,0,0,1
15,1,0,778,6,0,0,0.0,1,0,0,0,0,1
15,1,1,1068,7,1,383,0.0,0,0,0,0,1,0
15,1,1,735,7,1,373,2.0,0,0,0,0,1,0
15,1,1,812,8,1,386,1.0,1,0,0,0,1,0
15,1,1,868,8,1,867,1.0,1,0,0,0,1,0
15,1,0,840,8,1,433,0.0,0,0,0,0,1,0
15,1,1,837,7,1,690,0.0,0,0,1,0,0,0
15,1,0,591,8,1,589,2.0,0,0,1,0,0,0
15,1,1,1010,7,1,163,2.0,0,0,0,0,1,0
15,1,1,836,7,1,708,1.0,0,0,0,0,1,0
15,1,1,1025,7,1,349,0.0,0,0,0,0,1,0
15,1,1,1036,7,1,621,0.0,1,0,0,0,1,0
15,1,0,1381,8,1,731,1.0,1,0,0,0,0,1
15,1,0,527,5,0,0,0.0,0,0,0,0,0,1
15,1,0,508,6,0,0,0.0,0,0,0,0,0,1
15,1,0,824,7,0,0,1.0,0,0,0,0,0,1
15,1,0,458,2,0,0,0.0,1,0,0,0,0,1
15,1,0,355,6,0,0,1.0,0,0,0,0,0,1
15,1,0,521,7,0,0,1.0,1,0,0,0,0,1
15,1,0,628,7,1,592,0.0,1,0,1,0,0,0
15,1,0,775,7,1,529,1.0,1,0,1,0,0,0
15,1,1,749,6,1,532,0.0,1,0,1,0,0,0
15,1,1,772,6,0,0,0.0,0,0,1,0,0,0
15,1,1,534,7,1,356,1.0,1,0,1,0,0,0
16,1,0,432,2,0,0,0.0,1,0,1,0,0,0
16,1,1,796,5,0,0,0.0,1,0,1,0,0,0
16,1,0,404,2,0,0,0.0,0,0,1,0,0,0
16,1,0,788,3,0,0,1.0,1,0,1,0,0,0
16,1,0,800,6,0,0,0.0,1,0,1,0,0,0
16,1,1,853,3,0,0,1.0,0,0,1,0,0,0
16,1,1,839,7,1,700,0.0,0,0,1,0,0,0
16,1,0,901,4,0,0,0.0,1,0,1,0,0,0
16,1,1,1183,7,1,525,0.0,1,0,1,0,0,0
16,1,1,885,7,1,884,0.0,1,0,1,0,0,0
16,1,1,755,5,0,0,0.0,1,0,1,0,0,0
16,1,1,1133,8,1,1100,0.0,0,0,1,0,0,0
16,1,1,270,3,0,0,1.0,0,0,1,0,0,0
16,1,1,827,3,0,0,1.0,0,0,1,0,0,0
16,1,0,825,8,1,785,0.0,1,0,1,0,0,0
16,1,1,813,4,0,0,0.0,1,0,1,0,0,0
16,1,0,479,6,0,0,0.0,1,0,1,0,0,0
16,1,0,634,3,0,0,1.0,0,0,1,0,0,0
16,1,1,1005,4,0,0,0.0,0,0,1,0,0,0
16,1,1,516,4,0,0,0.0,1,0,1,0,0,0
16,1,0,461,5,0,0,0.0,1,0,1,0,0,0
16,1,0,998,8,1,572,0.0,0,0,1,0,0,0
16,1,0,1360,8,1,889,0.0,1,0,1,0,0,0
16,1,0,691,8,1,494,0.0,1,0,1,0,0,0
16,1,1,291,0,0,0,0.0,1,0,1,0,0,0
16,1,0,1137,9,1,683,1.0,1,0,1,0,0,0
16,1,1,1479,7,1,1196,0.0,1,0,1,0,0,0
16,1,1,279,4,0,0,0.0,1,0,1,0,0,0
16,1,1,1722,7,1,1721,1.0,0,0,1,0,0,0
16,1,0,861,7,1,634,0.0,1,0,1,0,0,0
16,1,1,728,5,0,0,1.0,1,0,1,0,0,0
16,1,0,634,3,0,0,2.0,0,0,1,0,0,0
16,1,0,1093,5,0,0,0.0,1,0,0,0,0,1
16,1,1,1180,7,1,612,0.0,1,0,1,0,0,0
16,1,1,726,5,0,0,1.0,0,0,1,0,0,0
16,1,0,625,7,1,571,0.0,1,0,1,0,0,0
16,1,1,583,6,0,0,0.0,1,0,1,0,0,0
16,1,0,263,3,0,0,0.0,1,0,1,0,0,0
16,1,0,843,5,0,0,0.0,1,0,1,0,0,0
16,1,0,471,4,0,0,0.0,1,0,1,0,0,0
16,1,1,362,2,0,0,1.0,0,0,1,0,0,0
16,1,1,798,1,0,0,0.0,0,0,1,0,0,0
16,1,1,606,1,0,0,1.0,0,0,0,0,1,0
16,1,1,302,1,0,0,0.0,0,0,0,0,1,0
16,1,0,225,2,0,0,0.0,0,1,0,0,1,0
16,1,1,397,2,0,0,2.0,0,0,0,0,1,0
16,1,1,277,5,0,0,0.0,1,0,0,0,1,0
16,1,1,698,8,1,688,1.0,1,0,1,0,0,0
16,1,1,851,8,1,636,0.0,0,0,1,0,0,0
16,1,1,695,8,1,636,0.0,1,0,1,0,0,0
16,1,0,441,8,1,272,0.0,1,0,1,0,0,0
16,1,1,977,6,0,0,0.0,0,0,1,0,0,0
16,1,0,782,5,0,0,4.0,1,0,1,0,0,0
16,1,0,755,5,0,0,0.0,1,0,1,0,0,0
16,1,1,613,4,0,0,0.0,0,0,1,0,0,0
16,1,1,491,2,0,0,0.0,0,0,1,0,0,0
17,1,1,1076,9,1,470,0.0,1,0,0,0,0,1
17,1,1,312,1,0,0,0.0,0,0,0,0,0,1
17,1,1,703,2,0,0,0.0,1,0,0,0,1,0
17,1,1,654,9,1,400,0.0,1,0,0,0,1,0
17,1,0,1087,5,0,0,0.0,0,0,0,0,1,0
17,1,1,739,9,1,512,0.0,0,0,0,0,1,0
17,1,1,159,0,0,0,0.0,1,0,0,0,1,0
17,1,1,22,1,0,11,1.0,0,0,0,0,1,0
17,1,0,120,0,0,0,0.0,1,0,0,0,1,0
17,1,1,560,4,0,200,0.0,1,0,0,0,1,0
17,1,0,120,2,0,0,0.0,0,0,0,0,1,0
17,1,1,273,1,0,0,2.0,0,0,0,0,1,0
17,1,1,248,4,0,208,0.0,0,0,0,0,1,0
17,1,0,15,0,0,0,0.0,0,0,0,0,1,0
17,1,0,71,1,0,0,0.0,0,0,0,0,1,0
17,1,0,22,1,0,0,0.0,0,0,0,0,1,0
17,1,1,90,0,0,0,0.0,0,0,0,0,1,0
17,1,1,100,0,0,0,0.0,0,0,0,0,1,0
17,1,1,863,8,0,0,0.0,0,0,0,0,1,0
17,1,0,798,6,0,0,0.0,1,0,0,0,1,0
17,1,1,832,6,0,0,2.0,0,0,0,0,1,0
17,1,0,754,7,0,0,0.0,1,0,0,0,1,0
17,1,0,841,9,1,551,2.0,0,0,0,1,0,0
17,1,0,461,4,0,0,0.0,1,0,0,1,0,0
17,1,1,838,9,1,506,0.0,1,0,0,1,0,0
17,1,1,546,6,1,376,0.0,0,1,0,1,0,0
17,1,0,61,2,0,0,0.0,1,0,0,0,1,0
17,1,1,140,1,0,0,0.0,0,0,0,0,1,0
17,1,0,141,1,0,0,1.0,0,0,0,0,1,0
17,1,0,416,0,0,0,0.0,0,0,0,0,1,0
17,1,0,221,2,0,0,0.0,0,0,0,0,1,0
17,1,0,227,0,0,0,0.0,1,0,0,0,1,0
17,1,0,209,3,0,0,0.0,1,0,0,0,1,0
17,1,0,415,1,0,0,1.0,0,1,0,0,1,0
17,1,0,119,2,0,0,0.0,0,0,0,0,1,0
17,1,0,98,1,0,0,0.0,1,0,0,0,1,0
17,1,1,355,2,0,0,0.0,1,0,0,0,1,0
17,1,1,183,1,0,0,1.0,0,0,0,0,1,0
17,1,1,379,2,0,0,0.0,0,0,0,0,1,0
17,1,1,1287,8,1,638,0.0,1,0,0,0,1,0
17,1,0,670,4,0,0,0.0,1,0,0,0,1,0
17,1,1,743,8,1,702,2.0,0,0,0,0,1,0
17,1,0,176,6,1,151,0.0,1,0,0,1,0,0
17,1,1,161,3,0,0,0.0,0,0,0,1,0,0
17,1,1,116,1,0,0,0.0,0,0,0,1,0,0
17,1,1,191,5,0,0,1.0,1,0,0,1,0,0
17,1,1,75,0,0,0,0.0,0,0,0,1,0,0
17,1,1,14,0,0,0,0.0,0,0,0,1,0,0
17,1,1,220,2,0,0,1.0,0,0,0,1,0,0
17,1,0,546,6,0,0,1.0,1,0,0,1,0,0
17,1,0,108,3,0,0,0.0,1,0,0,0,1,0
17,1,1,35,2,0,0,0.0,0,0,0,0,1,0
17,1,1,578,8,1,483,0.0,0,1,0,0,1,0
17,1,1,536,8,1,383,0.0,1,0,0,0,1,0
17,1,1,596,8,1,399,0.0,0,0,0,0,1,0
17,1,1,222,4,0,0,0.0,0,0,0,0,1,0
18,1,1,732,6,0,0,1.0,0,0,0,0,0,1
18,1,0,311,1,0,0,0.0,0,0,0,0,0,1
18,1,1,318,1,0,0,0.0,0,0,0,0,0,1
18,1,1,908,2,0,0,1.0,0,0,0,0,1,0
18,1,0,571,5,0,0,1.0,1,0,0,0,1,0
18,1,0,529,3,0,0,0.0,0,0,0,0,0,1
18,1,0,552,5,0,0,1.0,1,0,0,0,1,0
18,1,0,505,3,0,0,0.0,0,0,0,0,1,0
18,1,0,559,8,1,431,0.0,0,0,0,0,1,0
18,1,0,681,8,1,671,0.0,1,0,0,0,1,0
18,1,1,280,1,0,0,0.0,0,0,0,0,1,0
18,1,0,535,5,0,0,2.0,0,0,0,0,1,0
18,1,0,771,2,0,0,0.0,1,0,0,0,1,0
18,1,1,827,3,0,0,0.0,1,0,0,0,1,0
18,1,1,268,1,0,0,1.0,1,0,0,0,1,0
18,1,0,660,7,0,0,0.0,1,0,0,0,1,0
18,1,0,796,3,0,0,0.0,1,0,0,1,0,0
18,1,0,238,0,0,0,0.0,1,0,0,1,0,0
18,1,0,384,3,0,0,2.0,1,0,0,1,0,0
18,1,0,668,8,1,600,0.0,0,0,0,1,0,0
18,1,1,459,5,0,0,0.0,0,0,0,1,0,0
18,1,0,506,2,0,0,0.0,1,0,0,1,0,0
18,1,0,223,0,0,0,0.0,1,0,0,0,0,1
18,1,1,329,4,0,0,1.0,1,0,0,0,0,1
18,1,0,348,2,0,0,1.0,0,0,0,0,1,0
18,1,0,392,7,0,0,0.0,1,0,0,0,1,0
18,1,1,1316,8,1,678,0.0,0,0,0,0,1,0
18,1,1,943,6,0,0,1.0,0,0,0,0,1,0
18,1,1,1354,8,1,1340,0.0,1,0,0,0,1,0
18,1,1,951,4,0,0,1.0,0,0,0,0,1,0
18,1,0,595,5,0,0,2.0,0,0,0,0,1,0
18,1,1,921,2,0,0,0.0,0,0,0,0,1,0
18,1,0,821,5,0,0,0.0,1,0,0,0,1,0
18,1,0,1017,8,1,932,0.0,1,0,0,0,1,0
18,1,0,801,2,0,0,1.0,0,1,0,0,1,0
18,1,1,439,4,0,0,0.0,1,0,0,1,0,0
18,1,0,540,6,0,0,0.0,1,0,0,0,1,0
18,1,0,530,8,1,518,0.0,0,0,0,0,1,0
18,1,1,859,7,0,0,0.0,1,0,0,0,1,0
18,1,0,175,2,0,0,0.0,1,0,0,0,1,0
18,1,1,468,5,0,0,2.0,1,0,0,0,1,0
18,1,1,238,3,0,0,0.0,1,0,0,0,1,0
18,1,1,380,6,1,290,0.0,0,0,0,0,1,0
18,1,0,352,3,0,0,0.0,0,1,0,0,1,0
18,1,1,664,7,1,557,1.0,0,0,0,0,1,0
18,1,1,461,4,0,0,2.0,0,0,0,0,1,0
18,1,1,476,5,1,321,2.0,0,0,0,0,1,0
18,1,1,74,0,0,0,0.0,0,0,0,0,1,0
18,1,1,94,1,0,0,1.0,0,0,0,0,1,0
18,1,1,115,1,0,0,0.0,1,0,0,0,1,0
18,1,0,305,4,0,0,2.0,1,0,0,0,1,0
18,1,0,270,3,0,0,1.0,1,0,0,0,1,0
18,1,1,280,3,0,0,0.0,0,0,0,0,1,0
18,1,0,142,3,0,0,0.0,0,0,0,0,1,0
18,1,1,566,7,1,522,0.0,1,0,0,0,1,0
18,1,0,550,4,0,0,0.0,1,0,0,0,1,0
18,1,1,805,7,1,442,0.0,0,0,0,0,1,0
18,1,1,460,5,0,0,1.0,0,0,0,0,1,0
18,1,0,619,7,0,0,0.0,0,0,0,0,1,0
18,1,1,1018,5,0,0,1.0,1,0,0,0,1,0
18,1,1,985,8,1,679,0.0,1,0,0,0,1,0
18,1,1,736,1,0,0,0.0,1,0,0,0,1,0
18,1,1,969,8,1,783,0.0,0,0,0,0,1,0
18,1,0,767,8,1,345,0.0,1,0,0,0,1,0
18,1,0,886,8,1,639,0.0,0,0,0,0,1,0
18,1,1,674,1,0,0,0.0,1,0,0,0,1,0
18,1,0,774,7,0,0,0.0,0,0,0,0,1,0
18,1,0,1122,7,1,1068,0.0,1,0,0,0,1,0
18,1,1,1076,7,1,752,0.0,1,0,0,0,1,0
18,1,1,575,6,0,0,1.0,0,0,0,0,1,0
18,1,1,783,7,1,481,0.0,1,0,0,0,1,0
18,1,1,519,5,0,0,0.0,1,0,0,0,1,0
18,1,1,464,5,0,0,0.0,0,0,0,0,1,0
18,1,1,805,8,1,589,0.0,0,0,0,0,1,0
18,1,1,701,7,0,0,0.0,0,0,0,1,0,0
18,1,1,923,8,1,554,0.0,1,0,0,1,0,0
18,1,0,39,0,0,0,0.0,1,0,0,1,0,0
18,1,0,589,5,0,0,0.0,1,0,0,0,0,1
18,1,1,905,7,1,658,1.0,0,0,0,0,1,0
18,1,0,667,7,1,394,0.0,0,0,0,0,1,0
18,1,1,182,2,0,0,0.0,0,0,0,0,1,0
18,1,1,924,4,0,0,0.0,0,0,0,0,1,0
19,1,1,880,7,0,0,1.0,1,0,0,0,1,0
19,1,1,280,5,0,0,0.0,0,0,0,0,1,0
19,1,1,954,8,1,628,0.0,1,0,0,0,1,0
19,1,1,1227,8,1,891,0.0,1,0,0,0,1,0
19,1,1,748,7,1,501,1.0,1,0,0,0,1,0
19,1,1,664,6,1,420,0.0,1,0,0,0,1,0
19,1,0,819,5,0,0,2.0,0,0,0,0,0,1
19,1,0,820,5,0,0,2.0,0,0,0,0,0,1
19,1,0,781,8,1,284,0.0,1,0,0,0,0,1
19,1,0,781,8,1,284,0.0,1,0,0,0,0,1
19,1,1,394,7,1,393,0.0,1,0,0,0,0,1
19,1,1,394,7,1,393,0.0,1,0,0,0,0,1
19,1,1,639,7,1,344,1.0,1,0,0,0,0,1
19,1,1,638,7,1,343,1.0,1,0,0,0,0,1
19,1,0,1306,7,1,252,3.0,0,0,0,0,0,1
19,1,0,1305,7,1,252,3.0,0,0,0,0,0,1
19,1,1,480,6,0,0,0.0,0,0,0,0,0,1
19,1,1,480,6,0,0,0.0,0,0,0,0,0,1
19,1,0,874,7,1,276,0.0,1,0,0,0,0,1
19,1,0,874,7,1,276,0.0,1,0,0,0,0,1
19,1,0,406,5,0,0,0.0,1,0,0,0,0,1
19,1,0,405,5,0,0,0.0,1,0,0,0,0,1
19,1,1,119,3,0,0,0.0,0,0,0,0,0,1
19,1,1,120,3,0,0,0.0,0,0,0,0,0,1
19,1,1,741,7,1,461,1.0,1,0,0,0,0,1
19,1,1,742,7,1,462,1.0,1,0,0,0,0,1
19,1,1,943,7,1,770,0.0,1,0,0,0,0,1
19,1,1,943,7,1,770,0.0,1,0,0,0,0,1
19,1,1,529,7,1,270,0.0,0,0,0,0,0,1
19,1,1,348,5,0,0,0.0,0,0,0,0,1,0
20,1,1,182,3,0,0,0.0,1,0,0,1,0,0
20,1,1,31,2,0,0,0.0,1,0,0,1,0,0
20,1,0,475,5,0,0,1.0,0,0,0,1,0,0
20,1,0,241,1,0,0,0.0,0,0,0,1,0,0
20,1,0,112,1,0,0,0.0,1,0,0,1,0,0
20,1,1,212,2,0,0,0.0,0,0,0,1,0,0
20,1,0,385,4,0,0,0.0,1,0,0,1,0,0
20,1,1,117,2,0,0,0.0,1,0,0,1,0,0
20,1,0,206,4,0,205,0.0,0,0,0,1,0,0
20,1,0,268,3,0,0,0.0,0,1,0,1,0,0
20,1,0,242,4,0,111,0.0,1,0,0,1,0,0
20,1,0,147,0,0,0,0.0,0,0,0,0,1,0
20,1,0,357,4,0,357,0.0,1,0,0,0,1,0
20,1,0,161,1,0,0,0.0,0,0,0,0,1,0
20,1,1,441,4,0,320,0.0,0,0,0,0,1,0
20,1,1,282,2,0,0,0.0,0,0,0,0,1,0
20,1,0,132,0,0,0,1.0,0,0,0,0,1,0
20,1,1,456,3,0,0,1.0,0,0,0,0,1,0
20,1,1,459,4,0,459,2.0,0,0,0,0,1,0
20,1,1,172,3,0,0,0.0,0,1,0,0,1,0
20,1,0,645,4,0,278,1.0,0,0,0,0,1,0
20,1,0,214,1,0,0,0.0,0,0,0,1,0,0
20,1,1,203,1,0,0,0.0,0,0,0,1,0,0
20,1,0,138,0,0,0,0.0,0,0,0,1,0,0
20,1,0,285,2,0,0,0.0,1,0,0,0,0,1
20,1,0,203,1,0,0,1.0,0,1,0,0,0,1
20,1,0,35,0,0,0,0.0,1,0,0,0,0,1
20,1,0,206,1,0,0,0.0,1,0,0,0,1,0
20,1,0,46,1,0,0,0.0,1,0,0,0,1,0
20,1,0,180,1,0,0,1.0,1,0,0,0,1,0
20,1,0,294,5,1,283,1.0,1,0,0,0,1,0
20,1,1,118,0,0,0,0.0,1,0,0,0,1,0
20,1,0,494,5,1,482,0.0,1,0,0,0,1,0
20,1,1,121,1,0,0,0.0,0,0,0,0,1,0
20,1,0,158,0,0,0,1.0,0,0,0,0,1,0
20,1,0,182,3,0,0,0.0,1,0,0,0,1,0
20,1,0,100,1,0,0,0.0,1,0,0,1,0,0
20,1,0,461,4,0,460,2.0,1,0,0,1,0,0
20,1,1,322,4,0,150,1.0,1,0,0,1,0,0
20,1,1,434,4,0,434,0.0,0,0,0,1,0,0
20,1,1,203,4,0,0,2.0,0,0,0,1,0,0
20,1,1,395,4,0,0,0.0,1,0,0,0,0,1
20,1,1,496,6,1,358,0.0,1,0,0,0,0,1
20,1,0,430,2,0,0,0.0,1,0,0,0,0,1
20,1,1,429,6,1,428,0.0,0,0,0,0,0,1
20,1,0,665,5,1,320,0.0,1,0,0,0,0,1
20,1,0,285,5,1,284,0.0,1,0,0,0,0,1
20,1,1,126,1,0,0,0.0,0,0,0,0,0,1
21,1,0,576,8,1,406,0.0,0,1,0,0,0,1
21,1,0,574,4,0,0,0.0,0,1,0,0,0,1
21,1,1,450,6,0,0,0.0,1,0,0,0,0,1
21,1,0,1222,5,0,0,3.0,1,0,0,0,0,1
21,1,1,652,7,0,0,1.0,0,0,0,0,0,1
21,1,0,680,8,1,472,1.0,1,0,0,0,0,1
21,1,1,1528,8,1,1106,0.0,1,0,0,0,0,1
21,1,0,547,7,1,370,0.0,1,0,0,1,0,0
21,1,1,570,7,1,289,0.0,1,0,0,1,0,0
21,1,0,700,7,1,510,0.0,0,0,0,1,0,0
21,1,1,764,7,1,635,1.0,0,0,0,1,0,0
21,1,1,778,6,0,0,1.0,0,0,0,1,0,0
21,1,1,423,6,0,0,0.0,0,0,0,0,1,0
21,1,0,666,5,0,0,0.0,1,0,0,0,1,0
21,1,0,596,2,0,0,1.0,0,0,0,0,1,0
21,1,1,182,3,0,0,0.0,0,0,0,0,1,0
21,1,1,741,4,0,0,1.0,0,0,0,0,1,0
21,1,0,518,3,0,0,2.0,1,0,0,0,1,0
21,1,1,668,7,1,515,1.0,1,0,0,0,1,0
21,1,0,865,7,1,274,0.0,1,0,0,0,1,0
21,1,1,973,7,1,834,0.0,0,0,0,0,1,0
21,1,0,951,7,1,115,1.0,1,0,0,0,1,0
21,1,1,693,7,1,263,1.0,0,0,0,0,1,0
21,1,0,487,6,0,0,0.0,0,0,0,0,1,0
21,1,1,1008,7,1,1006,1.0,0,0,0,0,1,0
21,1,0,297,5,0,0,0.0,1,0,0,1,0,0
21,1,1,540,7,1,507,3.0,0,0,0,1,0,0
21,1,0,451,7,1,433,0.0,1,0,0,0,1,0
21,1,0,629,5,0,0,1.0,0,0,0,0,1,0
