User,Team,Outcome,Game Length,Task Completed,All Tasks Completed,Time to complete all tasks,Sabotages Fixed,Murdered,Ejected,Night,Morning,Afternoon,Evening
21,1,0,164,1,0,0,0.0,0,0,0,0,1,0
21,1,1,1259,7,1,465,1.0,1,0,0,0,1,0
21,1,0,278,2,0,0,0.0,0,0,0,0,1,0
21,1,0,870,5,0,0,0.0,0,0,0,0,1,0
21,1,1,976,7,1,780,0.0,1,0,0,0,1,0
21,1,1,304,4,0,0,0.0,0,0,0,0,1,0
21,1,1,359,2,0,0,0.0,0,0,0,0,1,0
21,1,1,565,7,1,564,0.0,0,0,0,0,1,0
21,1,1,281,3,0,0,0.0,0,0,0,0,1,0
21,1,0,314,4,0,0,0.0,1,0,0,0,1,0
21,1,1,634,5,1,296,0.0,0,0,0,0,1,0
21,1,1,371,5,0,0,0.0,1,0,0,0,1,0
21,1,1,588,8,1,407,0.0,0,0,0,0,1,0
21,1,1,641,3,0,0,0.0,0,0,0,0,1,0
21,1,1,586,7,0,0,0.0,0,0,0,0,1,0
21,1,1,1299,8,1,652,1.0,0,0,0,0,1,0
21,1,1,857,5,0,0,2.0,0,0,0,0,1,0
21,1,0,695,5,0,0,1.0,1,0,0,0,1,0
21,1,1,1112,8,1,912,2.0,1,0,0,0,1,0
21,1,1,1124,8,1,687,0.0,1,0,0,0,1,0
21,1,0,498,5,0,0,0.0,1,0,0,0,1,0
21,1,1,431,4,0,0,0.0,0,0,0,0,1,0
21,1,1,459,7,1,369,0.0,1,0,0,0,1,0
21,1,1,856,6,0,0,0.0,1,0,0,0,1,0
21,1,0,511,4,0,0,0.0,1,0,0,0,1,0
21,1,1,386,6,1,258,1.0,0,0,0,0,1,0
21,1,0,311,2,0,0,0.0,0,0,0,0,1,0
21,1,0,694,6,1,666,0.0,0,0,0,0,1,0
21,1,0,802,8,1,679,0.0,1,0,0,1,0,0
21,1,1,976,8,1,809,0.0,1,0,0,1,0,0
21,1,1,339,3,0,0,0.0,0,0,0,1,0,0
21,1,0,631,5,0,0,0.0,0,0,0,1,0,0
22,1,0,811,1,0,0,0.0,0,0,0,0,0,1
22,1,0,939,1,0,0,0.0,1,0,0,0,0,1
22,1,1,257,0,0,0,0.0,0,0,0,0,0,1
22,1,1,502,2,0,0,0.0,0,0,0,0,0,1
22,1,0,523,1,0,0,0.0,1,0,0,0,0,1
22,1,0,520,0,0,0,0.0,1,0,0,0,0,1
22,1,1,793,6,0,0,0.0,0,0,0,0,0,1
22,1,0,511,4,0,0,0.0,0,0,0,0,0,1
22,1,1,20,0,0,0,0.0,0,0,0,0,1,0
22,1,0,1086,7,1,576,1.0,1,0,0,0,0,1
22,1,0,874,4,0,0,2.0,0,0,0,0,0,1
22,1,1,648,8,1,648,0.0,0,0,0,0,0,1
22,1,0,909,7,1,908,0.0,1,0,0,0,1,0
22,1,0,865,7,1,422,0.0,0,0,0,0,1,0
22,1,1,1091,6,0,0,1.0,0,0,0,0,1,0
22,1,0,1169,5,0,0,1.0,1,0,0,0,1,0
22,1,1,704,5,0,0,0.0,1,0,0,1,0,0
22,1,1,504,5,0,0,0.0,0,0,1,0,0,0
22,1,1,662,6,0,0,0.0,0,0,1,0,0,0
22,1,0,827,7,1,801,3.0,0,0,0,0,0,1
22,1,1,1193,7,1,992,1.0,0,1,0,0,0,1
22,1,1,839,7,1,838,1.0,0,0,0,0,0,1
22,1,1,1540,5,0,0,0.0,0,0,0,0,0,1
22,1,1,538,2,0,0,1.0,0,0,0,0,0,1
22,1,1,1114,7,1,1112,0.0,0,0,0,0,1,0
22,1,0,834,7,1,374,0.0,0,0,0,0,1,0
22,1,0,1017,5,0,0,0.0,1,0,0,0,1,0
22,1,1,1194,7,1,1156,1.0,0,0,0,0,1,0
22,1,1,893,7,1,752,2.0,0,0,0,0,1,0
22,1,1,886,7,1,649,1.0,1,0,0,0,1,0
22,1,1,1046,6,0,0,2.0,1,0,0,0,1,0
22,1,0,728,6,0,0,1.0,1,0,0,0,1,0
22,1,0,391,1,0,0,0.0,0,0,0,0,1,0
22,1,1,242,0,0,0,0.0,0,0,0,0,1,0
22,1,1,197,1,0,0,0.0,1,0,0,0,1,0
22,1,0,741,6,1,739,1.0,1,0,0,0,1,0
22,1,1,519,0,0,0,0.0,1,0,0,0,1,0
22,1,0,823,6,1,312,0.0,1,0,0,0,1,0
22,1,0,660,4,0,0,0.0,0,1,1,0,0,0
22,1,0,204,0,0,0,1.0,0,0,1,0,0,0
22,1,0,915,6,0,0,1.0,1,0,1,0,0,0
22,1,0,766,1,0,0,0.0,1,0,1,0,0,0
22,1,1,798,7,1,569,0.0,0,0,0,0,0,1
22,1,1,518,7,0,0,0.0,0,0,0,0,0,1
22,1,0,629,1,0,0,0.0,1,0,0,0,0,1
22,1,1,404,7,0,0,0.0,1,0,0,0,0,1
22,1,1,530,8,1,507,1.0,1,0,0,0,0,1
22,1,0,358,2,0,0,1.0,1,0,0,0,0,1
22,1,1,947,8,1,946,0.0,0,0,0,0,0,1
22,1,1,659,7,0,0,0.0,0,0,0,0,0,1
22,1,0,1178,2,0,0,0.0,1,0,0,0,0,1
22,1,0,680,3,0,0,0.0,1,0,0,0,0,1
22,1,1,442,8,1,387,0.0,1,0,0,0,0,1
22,1,1,342,4,0,0,0.0,1,0,0,0,0,1
22,1,1,996,7,1,152,0.0,0,0,0,0,0,1
22,1,1,663,3,0,0,2.0,0,0,0,0,1,0
22,1,0,1315,5,0,0,0.0,0,0,0,0,1,0
22,1,0,706,6,0,0,0.0,0,0,0,0,1,0
22,1,0,900,7,1,714,0.0,0,0,0,0,1,0
22,1,0,927,7,0,0,1.0,0,0,1,0,0,0
22,1,0,1464,7,0,0,0.0,1,0,1,0,0,0
22,1,1,963,4,0,0,2.0,0,0,1,0,0,0
22,1,0,688,5,0,0,1.0,0,0,1,0,0,0
22,1,0,456,1,0,0,0.0,0,0,1,0,0,0
22,1,1,395,4,0,0,0.0,0,0,1,0,0,0
22,1,1,973,5,0,0,1.0,0,0,1,0,0,0
22,1,1,1188,5,0,0,0.0,1,0,0,0,0,1
22,1,0,691,3,0,0,1.0,0,0,0,0,0,1
22,1,0,720,5,0,0,0.0,1,0,0,0,0,1
22,1,0,678,5,0,0,1.0,1,0,0,0,0,1
22,1,1,742,1,0,0,0.0,0,0,0,0,0,1
22,1,0,884,7,1,687,0.0,1,0,0,0,0,1
22,1,1,716,3,0,0,3.0,1,0,0,0,0,1
22,1,1,735,6,0,0,1.0,0,0,0,0,0,1
22,1,1,997,7,1,297,0.0,0,0,0,0,0,1
22,1,0,1529,7,1,1323,0.0,1,0,0,0,0,1
22,1,1,635,2,0,0,1.0,1,0,0,0,0,1
22,1,0,475,5,0,0,1.0,1,0,0,0,1,0
22,1,1,663,3,0,0,0.0,1,0,0,0,1,0
22,1,0,1249,6,1,804,1.0,0,1,0,0,1,0
23,1,0,1043,8,1,658,0.0,1,0,0,0,0,1
23,1,1,1025,8,1,815,1.0,0,0,0,0,0,1
23,1,0,556,3,0,0,0.0,0,0,0,0,0,1
23,1,1,735,8,1,602,0.0,0,0,0,0,0,1
23,1,0,1109,7,0,0,0.0,1,0,0,0,0,1
23,1,1,635,8,1,480,0.0,0,1,0,0,0,1
23,1,1,836,8,1,517,1.0,0,0,0,0,0,1
23,1,1,757,8,1,641,2.0,0,0,0,0,0,1
23,1,1,774,7,1,361,2.0,0,0,0,0,0,1
23,1,0,570,4,0,0,3.0,0,0,0,0,0,1
23,1,1,1450,7,1,332,1.0,0,0,1,0,0,0
23,1,1,340,2,0,0,0.0,1,0,1,0,0,0
23,1,1,427,4,0,0,0.0,0,0,1,0,0,0
23,1,1,300,4,0,0,0.0,1,0,1,0,0,0
23,1,1,1471,7,1,961,1.0,1,0,0,0,0,1
23,1,1,987,7,1,920,2.0,1,0,1,0,0,0
23,1,1,420,6,0,0,0.0,0,0,1,0,0,0
23,1,0,866,7,1,375,0.0,1,0,1,0,0,0
23,1,1,735,8,1,443,0.0,1,0,0,0,0,1
23,1,1,808,8,1,641,0.0,1,0,0,0,0,1
23,1,0,721,8,1,516,0.0,1,0,0,0,0,1
23,1,0,369,7,0,0,0.0,0,0,0,0,0,1
23,1,0,636,6,0,0,0.0,1,0,0,0,0,1
23,1,1,1049,8,1,982,0.0,0,0,0,0,0,1
23,1,1,812,8,1,628,2.0,1,0,0,0,0,1
23,1,0,1081,8,1,816,0.0,0,0,0,0,0,1
23,1,0,629,8,1,555,2.0,1,0,0,0,0,1
23,1,1,568,8,1,463,0.0,0,0,0,0,0,1
23,1,1,353,4,0,0,0.0,0,0,0,0,0,1
23,1,0,545,5,1,234,0.0,0,0,0,0,0,1
24,1,0,575,8,0,0,2.0,1,0,0,0,1,0
24,1,1,556,9,1,292,0.0,1,0,0,0,1,0
24,1,0,322,9,1,318,1.0,1,0,0,0,1,0
24,1,0,162,8,1,154,0.0,1,0,0,0,1,0
24,1,1,79,0,0,0,0.0,0,0,0,0,1,0
24,1,1,49,0,0,0,0.0,0,0,0,0,1,0
24,1,1,609,8,1,394,1.0,0,0,0,0,1,0
24,1,1,179,2,0,0,0.0,1,0,0,0,1,0
24,1,0,674,9,1,270,0.0,1,0,0,0,1,0
24,1,0,417,7,0,0,0.0,0,0,0,0,1,0
24,1,1,396,9,1,248,0.0,1,0,0,0,1,0
24,1,0,645,8,1,581,2.0,1,0,0,1,0,0
24,1,1,297,4,0,0,0.0,1,0,0,1,0,0
24,1,1,494,6,1,282,0.0,1,0,0,1,0,0
24,1,1,725,9,1,480,0.0,0,0,0,1,0,0
24,1,0,431,7,0,0,0.0,1,0,0,1,0,0
24,1,1,795,9,1,588,0.0,0,0,0,1,0,0
24,1,0,237,9,1,153,0.0,1,0,0,0,1,0
24,1,1,376,8,1,174,0.0,0,0,0,0,1,0
24,1,1,1378,8,1,443,0.0,1,0,0,0,1,0
24,1,1,455,8,1,350,0.0,0,0,0,0,1,0
24,1,1,312,8,1,175,0.0,1,0,0,0,1,0
24,1,0,449,5,0,0,1.0,0,0,0,0,1,0
24,1,0,573,9,1,427,0.0,0,0,0,0,1,0
24,1,1,521,4,0,0,1.0,1,0,0,0,1,0
24,1,1,209,1,0,0,1.0,1,0,0,0,1,0
24,1,0,725,8,1,446,0.0,1,0,0,0,1,0
24,1,1,418,8,1,256,0.0,0,0,0,0,1,0
24,1,1,227,4,0,0,0.0,0,0,0,0,1,0
24,1,1,303,7,0,0,0.0,0,0,0,0,1,0
24,1,1,466,5,0,0,0.0,1,0,0,1,0,0
25,1,0,483,1,0,0,0.0,1,0,0,0,0,1
25,1,1,839,8,1,403,0.0,0,0,0,0,0,1
25,1,0,301,5,0,0,1.0,0,0,0,0,0,1
25,1,0,468,6,0,0,1.0,0,0,0,0,0,1
25,1,1,211,3,0,0,0.0,0,0,0,0,0,1
25,1,0,709,7,1,497,1.0,1,0,0,0,0,1
25,1,1,1480,8,1,579,0.0,0,0,0,0,0,1
25,1,1,634,8,1,517,0.0,1,0,0,0,0,1
25,1,1,461,4,0,0,0.0,1,0,0,0,0,1
25,1,1,1078,8,1,1078,0.0,1,0,0,0,0,1
25,1,1,1076,5,0,0,0.0,1,0,0,0,0,1
25,1,0,960,4,0,0,0.0,1,0,0,0,1,0
25,1,1,255,2,0,0,0.0,0,0,0,0,1,0
25,1,1,1210,8,1,919,2.0,0,0,0,0,1,0
25,1,1,1081,7,1,872,0.0,1,0,0,0,1,0
25,1,1,1147,7,1,855,1.0,0,0,0,0,1,0
25,1,1,1211,2,0,0,0.0,1,0,0,1,0,0
25,1,1,1351,7,1,1033,1.0,1,0,0,1,0,0
25,1,0,614,2,0,0,1.0,1,0,0,1,0,0
25,1,1,646,5,0,0,0.0,1,0,0,1,0,0
25,1,1,957,7,1,955,0.0,0,0,0,1,0,0
25,1,0,656,7,1,651,0.0,0,0,0,1,0,0
25,1,1,1107,7,1,770,0.0,1,0,0,1,0,0
25,1,1,748,7,1,361,0.0,1,0,0,1,0,0
25,1,0,377,3,0,217,0.0,1,0,0,1,0,0
25,1,0,637,3,0,0,0.0,0,0,0,1,0,0
25,1,0,454,5,0,0,0.0,1,0,0,1,0,0
25,1,0,209,0,0,0,0.0,1,0,0,1,0,0
25,1,1,382,3,0,0,0.0,0,0,0,1,0,0
25,1,1,873,8,1,384,0.0,1,0,0,1,0,0
25,1,0,564,2,0,0,0.0,1,0,0,0,0,1
25,1,0,548,2,0,0,0.0,1,0,0,0,0,1
25,1,1,120,0,0,0,0.0,0,0,0,0,0,1
25,1,1,43,1,0,0,0.0,0,0,0,0,0,1
25,1,0,315,2,0,0,0.0,1,0,0,0,0,1
25,1,1,1740,8,1,847,0.0,0,0,0,0,0,1
25,1,0,707,3,0,0,1.0,0,0,0,0,0,1
25,1,0,706,6,0,0,0.0,1,0,0,0,0,1
25,1,0,987,8,1,557,0.0,1,0,0,0,0,1
25,1,0,1063,8,1,858,0.0,0,0,0,0,0,1
25,1,1,411,2,0,0,0.0,1,0,0,0,1,0
25,1,1,1097,7,1,834,0.0,0,0,0,0,1,0
25,1,0,1175,7,1,869,1.0,1,0,0,0,1,0
25,1,1,620,0,0,0,2.0,0,0,1,0,0,0
25,1,1,872,7,1,486,0.0,0,0,1,0,0,0
25,1,1,1374,8,1,924,0.0,1,0,0,0,0,1
25,1,0,1388,8,1,819,1.0,1,0,0,0,0,1
25,1,0,936,8,1,554,2.0,0,0,0,0,0,1
25,1,0,508,3,0,0,0.0,1,0,0,0,1,0
25,1,0,145,3,0,0,0.0,1,0,0,0,1,0
25,1,0,118,2,0,0,0.0,1,0,0,0,1,0
25,1,1,363,1,0,0,0.0,1,0,0,0,0,1
25,1,0,237,2,0,0,0.0,1,0,0,0,0,1
25,1,1,591,7,1,503,0.0,1,0,0,0,0,1
25,1,1,909,5,0,0,0.0,0,0,0,0,0,1
25,1,0,571,5,0,0,0.0,1,0,0,0,0,1
25,1,1,618,7,1,244,0.0,1,0,0,0,0,1
25,1,1,254,3,0,0,1.0,0,0,0,0,0,1
25,1,1,811,8,1,429,0.0,1,0,0,0,0,1
25,1,0,1082,8,1,1072,0.0,0,0,0,0,0,1
25,1,0,631,6,0,0,0.0,1,0,0,0,0,1
25,1,1,568,2,0,0,0.0,0,0,0,0,0,1
25,1,0,1087,8,1,691,0.0,0,0,0,0,0,1
25,1,0,491,6,0,0,1.0,0,0,0,0,1,0
25,1,1,1152,8,1,917,0.0,1,0,0,0,1,0
25,1,0,495,3,0,0,0.0,1,0,0,0,1,0
25,1,0,692,8,1,356,0.0,1,0,0,0,1,0
25,1,1,903,4,0,0,0.0,1,0,0,0,1,0
25,1,0,1155,8,1,755,1.0,1,0,0,0,1,0
25,1,1,1258,8,1,1172,1.0,1,0,0,0,1,0
25,1,0,874,7,0,0,1.0,0,0,0,0,1,0
25,1,1,953,8,1,934,0.0,1,0,0,0,1,0
25,1,1,667,6,0,0,1.0,0,0,0,0,1,0
25,1,0,465,7,0,0,0.0,1,0,0,0,1,0
25,1,0,393,1,0,0,0.0,0,0,0,0,1,0
25,1,0,764,7,1,756,2.0,0,0,0,0,1,0
25,1,0,672,7,1,659,0.0,1,0,0,0,1,0
25,1,0,463,3,0,0,0.0,1,0,0,0,1,0
25,1,1,543,6,1,533,1.0,0,0,0,0,1,0
25,1,0,844,6,0,0,0.0,0,0,0,0,1,0
26,1,0,902,4,0,0,1.0,1,0,0,0,1,0
26,1,1,1217,8,1,314,1.0,1,0,0,0,1,0
26,1,0,293,1,0,0,0.0,0,1,0,0,1,0
26,1,1,869,5,0,0,2.0,1,0,0,0,1,0
26,1,1,976,3,0,0,1.0,0,0,0,0,1,0
26,1,0,539,4,0,0,1.0,1,0,0,0,1,0
26,1,1,426,6,0,0,0.0,0,0,0,0,1,0
26,1,1,793,8,1,680,2.0,0,0,0,0,1,0
26,1,0,526,0,0,0,1.0,0,0,0,0,0,1
26,1,1,693,2,0,0,0.0,0,0,0,0,0,1
26,1,1,836,5,0,0,1.0,0,0,0,0,0,1
26,1,1,462,3,0,0,0.0,0,0,0,0,0,1
26,1,0,563,2,0,0,0.0,0,1,0,0,0,1
26,1,0,650,4,0,0,0.0,1,0,0,0,0,1
26,1,1,441,4,0,0,1.0,0,1,0,0,0,1
26,1,1,880,6,0,0,0.0,0,0,0,0,0,1
26,1,1,536,6,1,500,0.0,0,0,0,0,1,0
26,1,1,764,1,0,0,0.0,1,0,0,0,1,0
26,1,1,942,3,0,0,1.0,0,0,0,0,1,0
26,1,0,563,4,0,0,1.0,1,0,0,0,1,0
26,1,1,698,7,1,503,0.0,1,0,0,0,1,0
26,1,1,861,7,1,412,1.0,0,0,0,0,1,0
27,1,1,41,2,0,0,0.0,0,0,0,0,0,1
27,1,1,668,5,1,286,1.0,1,0,0,0,0,1
27,1,1,630,5,1,630,2.0,1,0,0,0,0,1
27,1,1,473,5,1,231,1.0,0,0,0,1,0,0
27,1,0,244,5,1,63,0.0,1,0,0,1,0,0
27,1,1,399,5,1,302,0.0,1,0,0,0,1,0
27,1,1,252,5,1,165,0.0,0,0,0,0,1,0
27,1,1,401,3,0,0,4.0,1,0,0,0,1,0
27,1,1,594,3,0,165,0.0,1,0,0,0,1,0
27,1,1,407,2,0,0,3.0,0,0,0,0,1,0
27,1,1,256,2,0,0,1.0,0,0,0,0,1,0
27,1,0,196,2,0,0,1.0,0,0,0,0,1,0
27,1,0,395,5,1,330,0.0,1,0,0,0,1,0
27,1,0,562,5,1,423,1.0,1,0,0,0,1,0
27,1,1,339,5,1,106,1.0,0,0,0,0,1,0
27,1,1,118,4,0,0,0.0,1,0,0,0,1,0
27,1,0,309,5,0,0,1.0,0,0,0,0,0,1
27,1,0,510,6,1,377,2.0,1,0,0,0,0,1
27,1,1,345,6,1,180,0.0,1,0,0,0,0,1
27,1,0,386,6,1,363,3.0,1,0,0,0,0,1
27,1,1,382,4,0,299,2.0,1,0,0,0,0,1
27,1,1,271,2,0,0,0.0,0,0,0,0,0,1
27,1,0,54,3,0,0,0.0,1,0,0,0,0,1
27,1,0,292,1,0,0,1.0,0,1,0,0,0,1
27,1,0,176,1,0,0,4.0,0,0,0,0,1,0
27,1,0,645,3,0,0,1.0,0,1,0,0,0,1
27,1,0,215,1,0,0,1.0,1,0,0,0,0,1
27,1,0,51,2,0,0,0.0,1,0,0,0,0,1
27,1,0,139,1,0,0,0.0,1,0,0,0,0,1
27,1,0,283,3,0,0,1.0,1,0,0,0,0,1
27,1,0,381,5,1,114,2.0,1,0,0,0,0,1
27,1,1,562,5,1,362,0.0,1,0,0,0,0,1
27,1,0,186,2,0,0,1.0,0,1,0,0,0,1
27,1,1,238,2,0,0,2.0,0,0,0,0,0,1
27,1,0,614,5,1,265,1.0,0,1,0,0,0,1
27,1,1,226,4,0,0,0.0,0,0,0,0,1,0
27,1,1,431,5,1,223,0.0,0,0,0,0,1,0
27,1,1,404,5,1,134,3.0,0,1,0,0,0,1
27,1,0,451,5,1,426,0.0,1,0,0,0,0,1
27,1,1,484,3,0,0,0.0,1,0,0,0,0,1
27,1,1,213,3,0,0,1.0,0,0,0,0,1,0
27,1,1,389,5,1,299,0.0,1,0,0,0,1,0
27,1,1,57,1,0,0,0.0,1,0,0,0,1,0
27,1,0,104,2,0,0,0.0,1,0,0,0,1,0
27,1,0,22,1,0,0,0.0,0,0,0,0,1,0
27,1,0,451,5,1,211,2.0,1,0,0,1,0,0
27,1,0,148,2,0,0,1.0,1,0,0,1,0,0
27,1,1,288,5,1,195,1.0,0,0,0,1,0,0
27,1,0,197,5,1,171,0.0,1,0,0,1,0,0
27,1,1,370,5,1,155,0.0,0,0,0,1,0,0
27,1,1,392,5,0,0,1.0,1,0,0,1,0,0
27,1,0,226,2,0,0,1.0,1,0,0,1,0,0
27,1,1,266,3,0,0,0.0,1,0,0,1,0,0
27,1,0,240,2,0,0,0.0,0,0,0,1,0,0
27,1,1,235,2,0,0,0.0,0,0,0,1,0,0
27,1,0,192,5,1,187,0.0,1,0,0,1,0,0
27,1,0,114,3,0,0,0.0,1,0,0,0,0,1
27,1,1,248,1,0,0,1.0,0,0,0,0,0,1
27,1,0,156,2,0,0,2.0,0,0,0,0,1,0
27,1,0,257,3,0,0,1.0,1,0,0,0,1,0
27,1,1,439,5,1,201,0.0,1,0,0,0,1,0
27,1,1,411,4,0,296,3.0,0,0,0,0,1,0
27,1,0,98,1,0,0,0.0,0,0,0,0,1,0
27,1,1,355,4,0,306,3.0,0,0,0,0,1,0
27,1,1,685,4,0,348,5.0,0,0,0,0,1,0
27,1,1,453,4,0,208,0.0,1,0,0,0,1,0
27,1,0,168,4,0,54,0.0,0,0,0,0,1,0
27,1,0,186,3,0,0,0.0,0,0,0,0,1,0
27,1,1,329,1,0,0,1.0,0,0,0,0,1,0
27,1,0,76,2,0,0,0.0,0,0,0,0,1,0
27,1,0,234,5,0,0,0.0,1,0,0,0,1,0
27,1,1,511,7,1,265,2.0,0,0,0,0,1,0
27,1,1,462,6,1,258,0.0,0,0,0,0,1,0
27,1,1,617,5,1,315,4.0,0,0,0,1,0,0
27,1,1,500,4,0,207,1.0,0,0,0,1,0,0
27,1,0,482,4,0,0,1.0,1,0,0,1,0,0
27,1,0,666,5,1,493,2.0,0,1,0,1,0,0
27,1,1,251,3,0,0,2.0,0,0,0,1,0,0
27,1,1,633,5,1,543,1.0,1,0,0,1,0,0
27,1,1,336,5,1,290,0.0,1,0,0,1,0,0
28,1,0,219,2,0,0,0.0,1,0,0,0,0,1
28,1,0,575,3,0,0,0.0,0,0,0,0,0,1
28,1,1,515,6,0,0,0.0,0,0,0,0,0,1
28,1,0,1191,10,1,778,0.0,1,0,0,0,0,1
28,1,1,1234,10,1,1034,1.0,1,0,0,0,0,1
28,1,1,509,5,0,0,1.0,1,0,0,0,0,1
28,1,0,494,7,0,0,0.0,0,0,0,0,0,1
28,1,0,494,7,0,0,0.0,0,0,0,0,0,1
28,1,1,881,3,0,0,1.0,0,0,0,0,0,1
28,1,1,881,3,0,0,1.0,0,0,0,0,0,1
28,1,1,824,8,1,625,1.0,1,0,0,0,0,1
28,1,1,823,8,1,625,1.0,1,0,0,0,0,1
28,1,0,615,7,0,0,1.0,1,0,0,0,0,1
28,1,0,615,7,0,0,1.0,1,0,0,0,0,1
28,1,1,1013,8,1,590,0.0,1,0,0,0,0,1
28,1,1,1013,8,1,590,0.0,1,0,0,0,0,1
28,1,0,459,6,0,0,0.0,0,0,0,0,0,1
28,1,0,458,6,0,0,0.0,0,0,0,0,0,1
28,1,0,712,6,0,0,0.0,1,0,0,0,1,0
28,1,0,712,6,0,0,0.0,1,0,0,0,1,0
28,1,1,309,5,0,0,0.0,1,0,0,0,1,0
28,1,1,310,5,0,0,0.0,1,0,0,0,1,0
28,1,1,790,8,1,726,0.0,0,0,0,0,1,0
28,1,1,790,8,1,727,0.0,0,0,0,0,1,0
28,1,0,884,8,1,456,0.0,1,0,0,0,1,0
28,1,0,884,8,1,456,0.0,1,0,0,0,1,0
28,1,0,495,6,0,0,1.0,0,1,0,0,1,0
28,1,0,495,6,0,0,1.0,0,1,0,0,1,0
28,1,0,384,5,0,0,1.0,1,0,0,0,1,0
28,1,0,384,5,0,0,1.0,1,0,0,0,1,0
28,1,0,155,1,0,0,0.0,1,0,0,0,1,0
28,1,0,155,1,0,0,0.0,1,0,0,0,1,0
28,1,0,375,4,0,0,0.0,0,0,0,0,1,0
28,1,0,375,4,0,0,0.0,0,0,0,0,1,0
28,1,1,483,3,0,0,0.0,1,0,0,0,1,0
28,1,1,483,3,0,0,0.0,1,0,0,0,1,0
28,1,1,601,1,0,0,0.0,1,0,0,0,1,0
28,1,1,601,1,0,0,0.0,1,0,0,0,1,0
28,1,1,173,1,0,0,0.0,0,0,0,0,1,0
28,1,1,173,1,0,0,0.0,0,0,0,0,1,0
28,1,0,500,6,0,0,1.0,0,0,0,0,1,0
28,1,0,500,6,0,0,1.0,0,0,0,0,1,0
28,1,1,343,3,0,0,0.0,0,0,0,0,1,0
28,1,1,343,3,0,0,0.0,0,0,0,0,1,0
29,1,0,442,5,0,0,0.0,0,0,0,1,0,0
29,1,0,782,6,1,587,1.0,1,0,0,1,0,0
29,1,1,988,6,1,722,0.0,0,0,0,1,0,0
29,1,1,1047,6,1,701,0.0,1,0,0,1,0,0
29,1,1,815,6,1,266,0.0,1,0,0,1,0,0
29,1,0,708,5,0,0,0.0,1,0,0,1,0,0
29,1,0,613,4,0,0,0.0,0,0,0,1,0,0
29,1,1,330,5,0,0,1.0,0,0,0,1,0,0
29,1,1,717,6,1,503,1.0,1,0,0,1,0,0
29,1,0,386,7,1,301,0.0,1,0,0,1,0,0
29,1,0,570,7,1,340,0.0,1,0,0,0,1,0
29,1,1,476,7,1,357,0.0,1,0,0,0,1,0
29,1,1,306,1,0,0,0.0,0,0,0,1,0,0
29,1,1,546,7,1,321,0.0,1,0,0,1,0,0
29,1,1,408,7,1,241,2.0,0,0,0,1,0,0
29,1,1,423,6,0,0,0.0,0,0,0,1,0,0
29,1,0,284,5,0,0,0.0,0,0,0,1,0,0
29,1,1,259,2,0,255,0.0,0,0,0,1,0,0
29,1,1,600,7,1,329,3.0,0,0,0,1,0,0
29,1,1,1274,7,1,1002,0.0,0,0,0,0,1,0
29,1,0,954,6,0,0,0.0,0,0,1,0,0,0
29,1,0,948,8,1,853,2.0,0,0,0,1,0,0
29,1,1,981,8,1,612,0.0,1,0,0,1,0,0
29,1,1,388,5,0,0,1.0,0,0,0,1,0,0
29,1,1,1082,8,1,593,1.0,0,0,0,1,0,0
29,1,1,646,5,0,0,2.0,0,0,0,1,0,0
29,1,0,640,7,1,621,2.0,1,0,0,1,0,0
29,1,0,808,7,1,580,0.0,1,0,0,0,1,0
29,1,1,746,7,1,742,0.0,0,0,0,0,1,0
29,1,1,883,5,0,0,0.0,1,0,0,0,1,0
29,1,1,919,4,0,0,1.0,0,0,0,0,1,0
29,1,1,346,2,0,0,1.0,1,0,0,1,0,0
29,1,0,606,6,1,373,0.0,1,0,0,1,0,0
29,1,1,494,4,0,0,0.0,1,0,0,1,0,0
29,1,0,660,5,0,0,2.0,0,1,0,1,0,0
29,1,1,851,7,1,850,1.0,0,0,0,1,0,0
29,1,1,1185,7,1,916,1.0,0,0,0,1,0,0
29,1,1,618,7,1,373,0.0,0,0,0,1,0,0
29,1,1,1177,7,1,962,1.0,0,0,0,1,0,0
